Version,Escenario,KPI,N,Ref_media,Ver_media,Dif,Dif_mediana,Dif_pct,Gana_ver,p_t,p_rank
A_8_semana,TODOS,Coste_Neto,20,-390.84732222864,-390.922500013982,-0.075177785342062,0,-0.0192345657924411,1,0.329876800921124,NaN
A_8_semana,TODOS,Coste_corregido,20,-376.72070143246,-376.79584821997,-0.0751467875098797,0,-0.0199476129727244,1,0.329876800921124,NaN
A_8_semana,TODOS,Coste_total_H2,20,-375.04069323406,-375.16384025581,-0.123147021750345,0,-0.0328356426307825,3,0.176796219391306,NaN
A_8_semana,TODOS,V_terminal,20,-14.1266207961795,-14.1266517940117,-3.09978321825e-05,0,-0.000219428500486707,0,0.329876800921124,NaN
A_8_semana,TODOS,E_Import_Red,20,1320.32199568236,1320.5953932422,0.273397559835792,0,0.0207068851939026,0,0.329876800921125,NaN
A_8_semana,TODOS,E_Export_Red,20,14013.8609636433,14014.0257966726,0.164833029272199,0,0.00117621424744995,NaN,0.329876800921124,NaN
A_8_semana,TODOS,Autarquia_pct,20,87.6524265794056,87.6502310863418,-0.00219549306372926,0,-0.00250477157268468,0,0.329876800921124,NaN
A_8_semana,TODOS,Autoconsumo_pct,20,45.5954824389406,45.5941430777041,-0.00133936123654195,0,-0.00293748670898604,0,0.329876800921124,NaN
A_8_semana,TODOS,coste_H2_kg,20,3.11633217669612,3.11576025986268,-0.000571916833432029,0,-0.0183522423478734,1,0.329876800921124,NaN
A_8_semana,TODOS,kg_H2_EL,20,167.884805061268,167.885871451528,0.00106639025974857,0,0.00063519164784413,1,0.329876800921124,NaN
A_8_semana,TODOS,E_Comp,20,261.075556546122,261.256126624733,0.180570078611332,0,0.0691639159943463,0,0.329876800921124,NaN
A_8_semana,TODOS,t_run_El_pct,20,36.7335371469293,36.7624888186362,0.0289516717068921,0,0.0788153658905462,NaN,0.329876800921124,NaN
A_8_semana,TODOS,Conmutaciones_El,20,32.1,32.1,0,0,0,0,1,NaN
A_8_semana,TODOS,LOH_High_media,20,73.9158633635564,73.9876711570093,0.0718077934528882,0,0.0971480142221979,1,0.329876800921124,NaN
A_8_semana,TODOS,LOH_High_min,20,21.7995380237983,21.9231650376743,0.123627013876019,0,0.567108411843667,1,0.329876800921124,NaN
A_8_semana,TODOS,pct_tiempo_critico,20,38.8248365991458,38.7603277772358,-0.0645088219100167,0,-0.16615349235349,1,0.329876800921124,NaN
A_factor3,TODOS,Coste_Neto,4,-438.335033753515,389.302578427683,827.637612181198,804.13934229197,188.813931912774,0,0.0032400326396409,NaN
A_factor3,TODOS,Coste_corregido,4,-411.744495024921,536.009734926956,947.754229951877,922.296651465268,230.180182468381,0,0.00203627490307179,NaN
A_factor3,TODOS,Coste_total_H2,4,-407.744475504918,4431.90874682135,4839.65322232627,4821.63058863048,1186.93287415684,0,1.88658613367032e-05,NaN
A_factor3,TODOS,V_terminal,4,-26.5905387285947,-146.707156499274,-120.116617770679,-118.977232951711,-451.726905560996,0,0.00080145442984314,NaN
A_factor3,TODOS,E_Import_Red,4,1211.68650182934,5885.10465174427,4673.41814991493,4327.85295600647,385.695321591785,0,0.0120928256141803,NaN
A_factor3,TODOS,E_Export_Red,4,14459.8626057635,3519.94414230679,-10939.9184634567,-12366.7892402354,-75.6571397787431,NaN,0.0241535978554746,NaN
A_factor3,TODOS,Autarquia_pct,4,88.0294462827611,76.5302537390952,-11.4991925436659,-11.6032163255357,-13.0628931900004,0,0.02117239747913,NaN
A_factor3,TODOS,Autoconsumo_pct,4,43.3240967529507,87.861034673794,44.5369379208433,48.0273423019883,102.799460943892,4,0.00219343176123799,NaN
A_factor3,TODOS,coste_H2_kg,4,3.06409349744337,3.08904164681864,0.0249481493752723,-0.0386042149405641,0.81420979471053,2,0.928649242116819,NaN
A_factor3,TODOS,kg_H2_EL,4,160.923966040454,269.752071039336,108.828104998881,145.410157501519,67.6270338574201,3,0.120800668819038,NaN
A_factor3,TODOS,E_Comp,4,249.293387704612,6.67525610853165,-242.61813159608,-246.667462570878,-97.3223292563053,4,0.000103428880728673,NaN
A_factor3,TODOS,t_run_El_pct,4,35.4826628924225,62.1043119968386,26.6216491044162,33.396852849119,75.0272018341143,NaN,0.0676299977303372,NaN
A_factor3,TODOS,Conmutaciones_El,4,32.5,23,-9.5,-9.5,-29.2307692307692,4,0.00277963107647849,NaN
A_factor3,TODOS,LOH_High_media,4,73.5085336876468,3.82306451980315,-69.6854691678436,-72.0174788992839,-94.7991555156736,0,0.000169412340554898,NaN
A_factor3,TODOS,LOH_High_min,4,22.6161620644416,-36.8775237937634,-59.4936858582049,-65.5939940396011,-263.058275266538,0,0.0138076465878287,NaN
A_factor3,TODOS,pct_tiempo_critico,4,41.4862078601061,94.9018768156799,53.4156689555738,57.7699937665447,128.755245925814,0,0.00362331671889771,NaN
A_factorB,TODOS,Coste_Neto,4,-438.335033753515,46.1243272228691,484.459360976384,464.463805751544,110.52261938269,0,0.00220663454625858,NaN
A_factorB,TODOS,Coste_corregido,4,-411.744495024921,96.78404754177,508.528542566691,514.725390567149,123.505851009839,0,0.000483393890152062,NaN
A_factorB,TODOS,Coste_total_H2,4,-407.744475504918,479.625915800973,887.370391305891,551.620518697206,217.629040885727,0,0.0990157254923294,NaN
A_factorB,TODOS,V_terminal,4,-26.5905387285947,-50.6597203189009,-24.0691815903063,-13.245072109105,-90.5178410861717,1,0.448220495784914,NaN
